id_paciente,nombre,rut,Edad,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,riesgo,Edad_Original,Puntaje,Riesgo
897,Shalna,524857512,3.0,9/10/2025,1,0.0,1,0,1.0,2,0,,1,Alto,92.0,43,1
898,Thomasine,637492846,3.0,9/10/2025,1,0.0,1,0,,3,0,,0,Bajo,70.0,43,1
908,Doralynne,933652659,3.0,9/10/2025,1,1.0,0,0,,3,1,,1,Bajo,98.0,66,2
910,Brandie,653753675,3.0,9/10/2025,1,1.0,1,0,,2,1,,1,Bajo,72.0,67,2
913,Sharline,396350334,3.0,9/10/2025,1,1.0,1,1,2.0,0,0,,0,Alto,74.0,83,2
914,Tracee,350966140,3.0,9/10/2025,1,1.0,0,1,0.0,3,0,,2,Alto,72.0,102,2
915,Maure,451138310,3.0,9/10/2025,1,0.0,0,0,1.0,1,0,,1,Bajo,95.0,36,1
916,Myrlene,482080798,3.0,9/10/2025,1,0.0,1,1,1.0,2,1,,1,Moderado,100.0,70,2
922,Lindsay,130925102,0.0,9/10/2025,1,1.0,0,0,,2,1,,0,Moderado,23.0,38,1
923,Olympia,263164543,0.0,9/10/2025,1,0.0,1,1,2.0,0,0,,1,Moderado,28.0,43,1
929,Jyoti,748853482,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,2,Alto,68.0,68,2
933,Denys,741284607,0.0,9/10/2025,1,0.0,0,1,0.0,3,0,,2,Moderado,19.0,57,2
942,Alicea,961254980,1.0,9/10/2025,1,1.0,0,1,0.0,1,1,,1,Alto,49.0,75,2
948,Roda,192522834,1.0,9/10/2025,1,0.0,0,1,3.0,1,0,,1,Moderado,44.0,43,1
950,Terri,672903825,2.0,9/10/2025,1,1.0,0,1,1.0,1,1,,0,Bajo,55.0,75,2
958,Myrta,969089195,3.0,9/10/2025,1,1.0,0,1,2.0,2,0,,2,Bajo,77.0,92,2
960,Madlen,612160642,0.0,9/10/2025,1,0.0,1,0,0.0,1,0,,1,Alto,22.0,22,1
961,Bryn,334444684,0.0,9/10/2025,1,1.0,0,1,2.0,3,1,,2,Alto,37.0,72,2
980,Dareen,962738741,3.0,9/10/2025,1,0.0,0,0,0.0,0,1,,1,Alto,71.0,33,1
986,Hazel,381756205,3.0,9/10/2025,1,1.0,0,1,0.0,3,1,,1,Alto,100.0,96,2
989,Sondra,548262628,1.0,9/10/2025,1,1.0,0,0,3.0,3,0,,1,Bajo,45.0,44,1
990,Juline,968641831,3.0,9/10/2025,1,1.0,1,0,2.0,0,1,,0,Alto,79.0,50,2
995,Clarette,513986620,2.0,9/10/2025,1,0.0,1,0,0.0,3,1,,0,Alto,57.0,32,1
998,Clo,717599783,1.0,9/10/2025,1,1.0,0,0,0.0,2,0,,0,Alto,45.0,46,1
9293,Zondra,794363892,3.0,9/10/2025,1,1.0,1,0,0.0,3,0,,2,Bajo,63.0,76,2
9529,Pearle,868396640,1.0,9/10/2025,1,1.0,1,0,1.0,3,0,,2,Alto,42.0,59,2
9009,Joanie,787640061,3.0,9/10/2025,1,1.0,1,1,1.0,1,1,,1,Alto,71.0,92,2
9804,Alanna,378196473,3.0,9/10/2025,1,0.0,1,0,0.0,0,1,,0,Bajo,84.0,32,1
9564,Odele,837432441,3.0,9/10/2025,1,1.0,0,1,1.0,0,1,,2,Bajo,67.0,89,2
9025,Kelci,952968213,2.0,9/10/2025,1,1.0,0,0,,3,1,,1,Moderado,52.0,58,2
9520,Dona,804904002,1.0,9/10/2025,1,0.0,1,0,2.0,0,0,,0,Moderado,40.0,13,0
9924,Salome,653538399,0.0,9/10/2025,1,1.0,1,1,0.0,1,1,,2,Moderado,21.0,77,2
9540,Loralie,991123033,1.0,9/10/2025,1,1.0,0,1,3.0,3,0,,0,Alto,48.0,69,2
9436,Amalea,969273189,0.0,9/10/2025,1,1.0,1,0,1.0,1,0,,1,Moderado,20.0,45,1
9978,Elsy,404942806,0.0,9/10/2025,1,0.0,1,1,1.0,0,0,,0,Moderado,26.0,43,1
9754,Lacee,437492524,0.0,9/10/2025,1,0.0,1,1,2.0,0,1,,2,Alto,18.0,43,1
9915,Jo-ann,871048160,3.0,9/10/2025,1,0.0,0,0,3.0,1,1,,0,Moderado,79.0,20,1
9401,Carena,365520181,2.0,9/10/2025,1,0.0,1,1,3.0,2,1,,2,Moderado,51.0,57,2
9120,Chloette,782859808,1.0,9/10/2025,1,1.0,0,0,3.0,2,1,,1,Alto,49.0,38,1
9926,Roseanne,517932996,0.0,9/10/2025,1,1.0,1,1,2.0,1,0,,1,Bajo,33.0,70,2
9416,Bridie,960458544,3.0,9/10/2025,1,0.0,0,1,2.0,3,1,,1,Moderado,75.0,64,2
9144,Rosette,887426817,3.0,9/10/2025,1,0.0,0,0,2.0,0,0,,2,Alto,66.0,32,1
9762,Leola,531874787,3.0,9/10/2025,1,1.0,1,0,0.0,3,0,,0,Moderado,61.0,68,2
9065,Anneliese,415749502,3.0,9/10/2025,1,1.0,0,0,0.0,2,0,,0,Alto,76.0,61,2
9807,Jenna,325792179,2.0,9/10/2025,1,1.0,1,1,2.0,3,0,,0,Alto,50.0,83,2
9397,Jaynell,124644522,3.0,9/10/2025,1,1.0,0,1,0.0,0,0,,2,Bajo,77.0,94,2
9783,Valentia,610916821,,9/10/2025,1,0.0,1,1,0.0,3,0,,2,Bajo,,61,2
9053,Morgan,228426458,3.0,9/10/2025,1,1.0,0,1,2.0,1,1,,0,Moderado,80.0,78,2
9272,Brier,746063730,3.0,9/10/2025,1,1.0,0,0,1.0,1,1,,1,Bajo,95.0,58,2
9824,Salomi,239264642,3.0,9/10/2025,1,0.0,0,1,3.0,2,1,,2,Alto,89.0,61,2
9715,Tammara,714910637,1.0,9/10/2025,1,1.0,0,1,3.0,0,0,,2,Alto,45.0,69,2
9770,Kay,937384732,3.0,9/10/2025,1,1.0,1,1,2.0,0,1,,1,Bajo,96.0,85,2
9113,Marrilee,410780673,2.0,9/10/2025,1,1.0,1,0,2.0,2,0,,1,Alto,58.0,55,2
9726,Ileana,676217905,3.0,9/10/2025,1,0.0,1,1,1.0,3,0,,2,Alto,96.0,79,2
9442,Amalea,458647840,0.0,9/10/2025,1,1.0,0,1,3.0,3,0,,1,Alto,22.0,69,2
9576,Ulla,553056051,2.0,9/10/2025,1,,0,0,2.0,3,1,,1,Bajo,55.0,26,1
9706,Mahalia,842516461,,9/10/2025,1,0.0,1,0,2.0,2,0,,1,Moderado,,18,0
9911,Betteann,922219249,1.0,9/10/2025,1,0.0,0,1,3.0,2,0,,2,Alto,44.0,49,1
9233,Grethel,804180926,3.0,9/10/2025,1,0.0,0,0,3.0,3,0,,2,Alto,65.0,37,1
9346,Zelma,243815339,1.0,9/10/2025,1,0.0,1,0,1.0,2,0,,1,Alto,43.0,28,1
9032,Candi,193624266,3.0,9/10/2025,1,0.0,0,0,0.0,2,1,,1,Moderado,89.0,38,1
9229,Florence,673964893,3.0,9/10/2025,1,1.0,0,1,0.0,0,1,,1,Alto,63.0,88,2
9451,Toinette,125178064,3.0,9/10/2025,1,0.0,1,1,2.0,1,1,,2,Moderado,63.0,65,2
9430,Elfreda,186362919,0.0,9/10/2025,1,1.0,1,0,1.0,0,0,,1,Moderado,18.0,43,1
9376,Natka,970403167,3.0,9/10/2025,1,0.0,1,0,0.0,1,0,,2,Bajo,95.0,45,1
9874,Maitilde,145438603,3.0,9/10/2025,1,0.0,1,0,2.0,0,1,,1,Bajo,93.0,30,1
9837,Antonia,819949442,0.0,9/10/2025,1,1.0,0,0,2.0,2,1,,2,Moderado,38.0,39,1
9785,Ardis,927226486,3.0,9/10/2025,1,1.0,0,0,3.0,0,1,,1,Alto,71.0,48,1
9403,Cassandra,510235535,3.0,9/10/2025,1,1.0,0,0,1.0,3,0,,1,Bajo,85.0,67,2
9813,Karita,309194642,3.0,9/10/2025,1,0.0,0,1,,3,1,,2,Moderado,87.0,74,2
9553,Leticia,716883084,3.0,9/10/2025,1,1.0,1,0,2.0,1,1,,0,Bajo,82.0,52,2
9843,Ulrika,141114569,2.0,9/10/2025,1,1.0,1,1,,1,0,,1,Alto,57.0,89,2
9649,Mahalia,147565603,3.0,9/10/2025,1,0.0,1,0,1.0,2,0,,0,Moderado,91.0,38,1
9515,Eugenie,925093410,3.0,9/10/2025,1,0.0,1,0,2.0,0,1,,1,Bajo,95.0,30,1
9807,Georgia,257626851,3.0,9/10/2025,1,1.0,0,0,0.0,0,1,,2,Alto,69.0,61,2
9963,Ardyce,906999493,0.0,9/10/2025,1,1.0,0,1,1.0,2,0,,0,Bajo,24.0,69,2
9444,Hanny,329529925,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,2,Bajo,77.0,68,2
9577,Ardelle,433203129,2.0,9/10/2025,1,1.0,1,0,0.0,0,1,,0,Bajo,51.0,49,1
9189,Mona,438180964,3.0,9/10/2025,1,1.0,1,0,2.0,0,0,,2,Alto,62.0,61,2
9312,Doreen,694516532,1.0,9/10/2025,1,0.0,0,1,3.0,2,0,,0,Moderado,45.0,41,1
9403,Marylynne,718915004,,9/10/2025,1,0.0,0,0,1.0,2,1,,0,Bajo,,11,0
9503,Vonni,582015078,2.0,9/10/2025,1,0.0,0,0,,0,1,,1,Moderado,54.0,25,1
9968,Christalle,210528932,3.0,9/10/2025,1,1.0,1,1,0.0,3,0,,1,Bajo,96.0,103,2
9923,Carri,956981189,1.0,9/10/2025,1,1.0,0,1,1.0,2,0,,0,Bajo,45.0,74,2
9113,Ros,156622174,3.0,9/10/2025,1,0.0,1,0,0.0,1,0,,0,Bajo,72.0,37,1
9875,Ronnie,778703874,3.0,9/10/2025,1,1.0,1,1,3.0,3,1,,0,Bajo,100.0,85,2
9033,Emmalyn,427490539,1.0,9/10/2025,1,1.0,0,0,2.0,2,0,,1,Alto,44.0,44,1
9495,Jo ann,865196994,0.0,9/10/2025,1,1.0,1,0,,3,1,,1,Alto,39.0,50,2
9271,Marlene,729685541,3.0,9/10/2025,1,1.0,1,0,1.0,1,1,,1,Bajo,88.0,62,2
9808,Mead,586277849,3.0,9/10/2025,1,0.0,0,0,,2,0,,0,Bajo,92.0,36,1
9982,Carole,248028053,3.0,9/10/2025,1,0.0,0,0,2.0,2,0,,0,Moderado,99.0,29,1
9611,Abigale,768136718,3.0,9/10/2025,1,1.0,0,1,2.0,2,1,,0,Bajo,84.0,81,2
9361,Elsie,149673783,3.0,9/10/2025,1,1.0,0,1,,2,1,,2,Alto,88.0,96,2
9919,Debbi,147131879,3.0,9/10/2025,1,0.0,0,1,1.0,3,0,,1,Moderado,95.0,72,2
9987,Rennie,210557384,2.0,9/10/2025,1,1.0,1,1,0.0,2,1,,1,Bajo,56.0,89,2
9644,Bari,202848985,2.0,9/10/2025,1,1.0,0,1,1.0,1,0,,2,Alto,52.0,86,2
9265,Steffane,979276875,3.0,9/10/2025,1,0.0,0,1,0.0,2,0,,0,Moderado,90.0,66,2
9380,Druci,907823532,2.0,9/10/2025,1,1.0,0,1,0.0,0,1,,2,Alto,51.0,83,2
9912,Betty,432063087,1.0,9/10/2025,1,0.0,1,1,2.0,0,1,,1,Bajo,49.0,45,1
9950,Gill,132235162,0.0,9/10/2025,1,1.0,1,1,2.0,2,1,,0,Moderado,27.0,65,2
9639,Renate,634727560,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,1,Bajo,67.0,65,2
9011,Anna-diana,673049237,3.0,9/10/2025,1,0.0,1,0,0.0,1,1,,2,Moderado,78.0,42,1
9154,Gertrude,535930002,0.0,9/10/2025,1,0.0,1,1,3.0,3,0,,0,Bajo,23.0,43,1
9995,Libby,936993365,3.0,9/10/2025,1,0.0,1,0,2.0,2,1,,2,Moderado,74.0,38,1
9963,Malva,919805109,0.0,9/10/2025,1,0.0,0,1,2.0,3,1,,1,Alto,37.0,44,1
9013,Corina,819272071,0.0,9/10/2025,1,,0,1,1.0,0,0,,2,Bajo,37.0,47,1
9598,Katleen,274377609,3.0,9/10/2025,1,0.0,0,0,0.0,2,1,,1,Moderado,76.0,38,1
9901,Aurie,891205201,0.0,9/10/2025,1,0.0,1,0,1.0,2,1,,2,Bajo,25.0,23,1
9741,Ivonne,945240032,3.0,9/10/2025,1,0.0,0,0,3.0,1,0,,1,Alto,66.0,28,1
9094,Trixie,596128990,3.0,9/10/2025,1,0.0,0,1,1.0,1,1,,0,Moderado,76.0,58,2
9569,Celisse,117191968,,9/10/2025,1,0.0,0,1,3.0,3,1,,0,Moderado,,36,1
9002,Georgianna,586745798,3.0,9/10/2025,1,,1,1,3.0,3,1,,0,Bajo,76.0,60,2
9463,Alicia,386922620,3.0,9/10/2025,1,1.0,0,0,3.0,0,1,,2,Bajo,72.0,51,2
9998,Gene,787195203,1.0,9/10/2025,1,1.0,0,0,2.0,2,1,,0,Alto,44.0,36,1
9999,Nadya,195303492,3.0,9/10/2025,1,1.0,1,0,1.0,3,0,,0,Moderado,85.0,66,2
9299,Brandais,428231226,0.0,9/10/2025,1,0.0,1,0,2.0,2,0,,0,Alto,20.0,13,0
9188,Trista,492332555,3.0,9/10/2025,1,0.0,1,0,3.0,3,1,,2,Alto,82.0,38,1
9336,Alidia,844274237,1.0,9/10/2025,1,0.0,0,1,0.0,1,0,,0,Bajo,45.0,48,1
9001,Mechelle,898964573,0.0,9/10/2025,1,1.0,0,1,0.0,2,1,,0,Bajo,21.0,68,2
9257,Juliet,434009440,3.0,9/10/2025,1,1.0,1,1,2.0,3,0,,0,Moderado,92.0,91,2
9697,Jody,385394610,3.0,9/10/2025,1,1.0,0,1,1.0,1,1,,1,Moderado,71.0,88,2
9434,Nerissa,568834575,,9/10/2025,1,0.0,1,0,1.0,1,1,,1,Alto,,17,0
9956,Florance,111687300,,9/10/2025,1,1.0,1,0,1.0,3,1,,1,Moderado,,48,1
9582,Philomena,397071232,3.0,9/10/2025,1,1.0,0,0,1.0,0,0,,1,Moderado,100.0,59,2
9175,Pen,242746069,,9/10/2025,1,0.0,0,0,3.0,1,0,,1,Bajo,,8,0
9123,Hallie,963479647,,9/10/2025,1,1.0,0,0,3.0,0,1,,2,Bajo,,31,1
9093,Lita,563314509,1.0,9/10/2025,1,0.0,1,1,1.0,2,1,,1,Alto,49.0,55,2
9374,Ileana,296895970,3.0,9/10/2025,1,1.0,1,1,3.0,2,1,,2,Moderado,93.0,90,2
9441,Josepha,198710581,0.0,9/10/2025,1,1.0,0,1,1.0,3,1,,2,Moderado,38.0,77,2
9782,Mollee,175473249,3.0,9/10/2025,1,0.0,1,1,2.0,0,1,,1,Alto,85.0,60,2
9606,Jo-anne,954012798,0.0,9/10/2025,1,0.0,0,0,1.0,0,1,,2,Alto,35.0,14,0
9401,Chandal,293578542,3.0,9/10/2025,1,1.0,1,1,3.0,3,0,,0,Bajo,73.0,88,2
9093,Deeanne,581370811,2.0,9/10/2025,1,1.0,0,0,1.0,3,0,,0,Alto,57.0,54,2
9216,Emmey,662802750,0.0,9/10/2025,1,0.0,0,0,0.0,3,1,,1,Moderado,20.0,21,1
9802,Glory,961983587,3.0,9/10/2025,1,0.0,0,1,3.0,0,0,,0,Alto,90.0,51,2
9388,Gennifer,395458659,3.0,9/10/2025,1,0.0,1,1,0.0,3,1,,2,Alto,70.0,78,2
9424,Blanche,460962682,3.0,9/10/2025,1,1.0,0,0,3.0,3,0,,1,Bajo,99.0,59,2
9269,Kore,985962301,0.0,9/10/2025,1,1.0,1,1,3.0,0,0,,1,Moderado,27.0,65,2
9795,Tobe,887671167,0.0,9/10/2025,1,0.0,0,1,0.0,1,0,,0,Bajo,25.0,43,1
9678,Laurena,220289518,3.0,9/10/2025,1,0.0,1,1,0.0,3,1,,1,Moderado,72.0,75,2
9347,Sally,235452573,0.0,9/10/2025,1,0.0,0,0,3.0,1,1,,0,Bajo,39.0,0,0
9824,Morganne,119362088,0.0,9/10/2025,1,0.0,0,0,3.0,2,0,,0,Alto,35.0,6,0
9182,Miriam,333032527,,9/10/2025,1,0.0,0,0,3.0,1,1,,0,Alto,,0,0
9172,Minnie,655293111,0.0,9/10/2025,1,1.0,0,1,3.0,2,0,,0,Moderado,31.0,61,2
9380,Lorelei,448229046,,9/10/2025,1,0.0,0,0,3.0,3,0,,2,Alto,,17,0
9083,Natala,942527040,1.0,9/10/2025,1,0.0,1,0,2.0,3,1,,1,Alto,43.0,23,1
9145,Kellia,985897573,3.0,9/10/2025,1,0.0,0,0,1.0,0,1,,1,Moderado,93.0,31,1
9881,Elnore,787583468,3.0,9/10/2025,1,0.0,0,1,1.0,2,0,,1,Moderado,80.0,69,2
9825,Samaria,774127812,2.0,9/10/2025,1,1.0,0,0,3.0,2,0,,2,Bajo,51.0,51,2
9230,Blisse,217607281,3.0,9/10/2025,1,0.0,0,0,0.0,3,1,,2,Alto,92.0,44,1
9213,Dyan,143498485,0.0,9/10/2025,1,1.0,1,1,1.0,3,0,,1,Moderado,26.0,81,2
9741,Katerina,296429862,0.0,9/10/2025,1,0.0,1,1,3.0,1,0,,0,Alto,25.0,37,1
9357,Hermina,132753314,3.0,9/10/2025,1,0.0,0,0,3.0,3,1,,1,Alto,86.0,31,1
9742,Marylou,583607798,0.0,9/10/2025,1,0.0,1,1,1.0,2,0,,0,Alto,18.0,48,1
9039,Estrella,592838320,2.0,9/10/2025,1,0.0,1,1,1.0,1,0,,1,Bajo,51.0,62,2
9894,Valerye,979968157,0.0,9/10/2025,1,0.0,0,1,2.0,2,0,,2,Moderado,39.0,47,1
9503,Emera,886537835,,9/10/2025,1,0.0,1,1,3.0,0,1,,2,Bajo,,40,1
9718,Violet,795919957,0.0,9/10/2025,1,0.0,0,1,2.0,0,0,,1,Moderado,21.0,39,1
9820,Winni,543051399,3.0,9/10/2025,1,0.0,1,0,1.0,3,1,,0,Moderado,60.0,38,1
9171,Libbey,871115595,3.0,9/10/2025,1,1.0,1,0,0.0,3,0,,2,Bajo,68.0,76,2
9460,Gene,888834747,3.0,9/10/2025,1,1.0,1,0,1.0,2,1,,1,Alto,91.0,65,2
9959,Amalle,600638876,0.0,9/10/2025,1,1.0,0,1,0.0,3,1,,0,Bajo,19.0,71,2
9792,Kynthia,994641526,3.0,9/10/2025,1,0.0,1,0,1.0,0,1,,1,Alto,79.0,35,1
9078,Rafaela,791607600,2.0,9/10/2025,1,0.0,0,0,0.0,3,0,,0,Moderado,50.0,31,1
9032,Lynea,834603305,3.0,9/10/2025,1,0.0,0,1,1.0,2,1,,0,Alto,97.0,61,2
9436,Faythe,994307836,1.0,9/10/2025,1,0.0,1,1,1.0,1,1,,2,Bajo,44.0,55,2
9435,Saudra,529359227,3.0,9/10/2025,1,,0,1,,1,0,,2,Alto,72.0,71,2
9723,Honoria,296112149,3.0,9/10/2025,1,1.0,0,1,1.0,3,0,,1,Alto,67.0,97,2
9167,Jenifer,409538612,0.0,9/10/2025,1,0.0,0,0,1.0,2,0,,2,Bajo,26.0,22,1
9272,Alethea,702752202,0.0,9/10/2025,1,0.0,0,0,1.0,0,1,,0,Alto,19.0,6,0
9545,Fernandina,188744820,3.0,9/10/2025,1,0.0,1,0,2.0,1,1,,2,Bajo,70.0,35,1
9124,Dannie,729559181,0.0,9/10/2025,1,0.0,1,1,1.0,2,1,,0,Bajo,20.0,45,1
9449,Halette,920763864,,9/10/2025,1,0.0,0,0,0.0,2,1,,0,Bajo,,13,0
9335,Leonora,751792707,3.0,9/10/2025,1,1.0,1,1,0.0,3,0,,2,Alto,82.0,106,2
9589,Gabbey,819075754,0.0,9/10/2025,1,1.0,0,0,2.0,2,0,,1,Alto,36.0,39,1
9984,Rochette,722617495,0.0,9/10/2025,1,0.0,0,1,1.0,3,1,,1,Alto,34.0,49,1
9969,Marilee,422320392,1.0,9/10/2025,1,0.0,1,1,1.0,2,1,,0,Alto,49.0,50,2
9245,Dolly,914416713,3.0,9/10/2025,1,1.0,0,1,1.0,0,1,,0,Bajo,81.0,81,2
9647,Juli,898746881,3.0,9/10/2025,1,1.0,0,0,0.0,1,1,,1,Alto,80.0,60,2
9165,Guillemette,531892386,2.0,9/10/2025,1,0.0,0,1,1.0,1,0,,1,Moderado,56.0,58,2
9045,Lonni,158632845,0.0,9/10/2025,1,0.0,1,1,2.0,2,0,,1,Moderado,35.0,48,1
9069,Jo-anne,376103779,3.0,9/10/2025,1,0.0,1,0,,2,1,,2,Bajo,90.0,45,1
9561,Leonelle,675350108,0.0,9/10/2025,1,1.0,0,1,3.0,3,1,,1,Bajo,23.0,66,2
9811,Janessa,590420566,3.0,9/10/2025,1,0.0,1,1,1.0,0,1,,0,Bajo,83.0,60,2
9501,Kailey,700700870,3.0,9/10/2025,1,1.0,1,0,1.0,1,1,,0,Bajo,63.0,57,2
9750,Simona,867883760,3.0,9/10/2025,1,1.0,1,0,3.0,0,0,,0,Bajo,68.0,50,2
9434,Avis,685821551,3.0,9/10/2025,1,1.0,0,1,3.0,2,0,,2,Alto,78.0,89,2
9687,Idette,528234778,3.0,9/10/2025,1,0.0,1,0,0.0,1,0,,1,Alto,92.0,42,1
9954,Edith,595742152,3.0,9/10/2025,1,0.0,0,0,1.0,2,0,,0,Alto,67.0,34,1
9106,Darcee,798962777,3.0,9/10/2025,1,,1,1,2.0,1,0,,0,Alto,84.0,60,2
9201,Tiffy,707278581,,9/10/2025,1,0.0,1,0,3.0,1,1,,1,Moderado,,9,0
9733,Abigail,621116219,1.0,9/10/2025,1,0.0,1,0,3.0,2,1,,0,Alto,47.0,12,0
9245,Tamqrah,401370178,3.0,9/10/2025,1,0.0,0,1,1.0,1,0,,1,Alto,90.0,66,2
9073,Alisha,421114481,2.0,9/10/2025,1,1.0,0,1,0.0,0,0,,0,Moderado,54.0,78,2
9057,April,219291040,3.0,9/10/2025,1,1.0,0,0,1.0,3,1,,2,Moderado,64.0,67,2
9229,Cherin,431807814,3.0,9/10/2025,1,0.0,1,1,0.0,2,0,,1,Bajo,99.0,75,2
9220,Karna,722918147,3.0,9/10/2025,1,1.0,0,0,3.0,3,1,,2,Moderado,60.0,59,2
9967,Dorita,379731563,0.0,9/10/2025,1,0.0,1,1,0.0,1,1,,0,Moderado,20.0,44,1
9047,Rebe,492005883,0.0,9/10/2025,1,0.0,0,0,3.0,3,1,,2,Moderado,19.0,14,0
9032,Kai,702614232,2.0,9/10/2025,1,1.0,1,0,1.0,1,1,,1,Moderado,51.0,54,2
9536,Lissa,789358078,3.0,9/10/2025,1,1.0,0,0,3.0,2,1,,0,Bajo,73.0,48,1
9161,Jeana,613796895,0.0,9/10/2025,1,0.0,0,1,0.0,1,0,,1,Bajo,24.0,48,1
9736,Neile,730531253,1.0,9/10/2025,1,0.0,0,0,1.0,3,1,,0,Alto,45.0,19,0
9703,Elinor,295750543,3.0,9/10/2025,1,1.0,0,0,2.0,3,0,,1,Moderado,72.0,62,2
9333,Abagail,611924510,3.0,9/10/2025,1,1.0,1,0,0.0,2,1,,0,Bajo,90.0,62,2
9491,Latrena,267623399,1.0,9/10/2025,1,0.0,0,0,0.0,0,1,,2,Bajo,44.0,21,1
9417,Manya,410257529,0.0,9/10/2025,1,1.0,0,0,,1,1,,0,Moderado,28.0,35,1
9541,Ariadne,397443055,1.0,9/10/2025,1,1.0,0,0,3.0,0,1,,0,Moderado,41.0,28,1
9200,Clerissa,665511521,3.0,9/10/2025,1,0.0,0,1,2.0,0,0,,0,Moderado,81.0,54,2
9849,Austine,857183217,3.0,9/10/2025,1,1.0,1,1,0.0,1,1,,0,Alto,78.0,89,2
9511,Antonetta,974036505,3.0,9/10/2025,1,0.0,1,1,1.0,1,1,,2,Alto,85.0,70,2
9385,Chiarra,160286534,0.0,9/10/2025,1,0.0,1,0,3.0,2,0,,2,Moderado,31.0,18,0
9881,Lauree,621737831,0.0,9/10/2025,1,0.0,0,0,2.0,2,0,,1,Bajo,29.0,14,0
9556,Rivi,822227843,3.0,9/10/2025,1,0.0,0,1,2.0,1,0,,2,Bajo,86.0,64,2
9731,Hedwiga,590402089,3.0,9/10/2025,1,1.0,1,1,1.0,2,0,,1,Alto,78.0,98,2
9068,Ursala,957449134,3.0,9/10/2025,1,1.0,0,0,2.0,3,0,,1,Moderado,74.0,62,2
9275,Emogene,189520587,3.0,9/10/2025,1,0.0,0,1,1.0,0,1,,2,Bajo,69.0,64,2
9431,Emelyne,911536617,3.0,9/10/2025,1,1.0,0,1,2.0,2,1,,1,Moderado,76.0,86,2
9065,Chelsie,787805249,,9/10/2025,1,0.0,1,0,1.0,3,1,,1,Alto,,23,1
9451,Catharina,380660285,3.0,9/10/2025,1,0.0,1,0,3.0,0,1,,2,Moderado,96.0,30,1
9221,Allis,230917476,3.0,9/10/2025,1,1.0,0,1,3.0,0,1,,2,Bajo,74.0,81,2
9046,Aime,589881937,1.0,9/10/2025,1,1.0,1,1,0.0,1,1,,1,Bajo,49.0,79,2
9143,Sabina,112282810,0.0,9/10/2025,1,0.0,1,1,3.0,0,1,,0,Alto,33.0,32,1
9983,Kira,958546402,0.0,9/10/2025,1,0.0,0,1,1.0,2,0,,2,Bajo,23.0,52,2
9889,Annetta,977334080,3.0,9/10/2025,1,1.0,0,1,0.0,0,0,,0,Bajo,61.0,86,2
9191,Sharon,342298744,3.0,9/10/2025,1,1.0,0,1,1.0,2,1,,2,Alto,91.0,94,2
9237,Xylina,432522458,3.0,9/10/2025,1,0.0,1,0,3.0,0,1,,2,Bajo,72.0,30,1
9673,Marianne,231760198,0.0,9/10/2025,1,,1,0,2.0,1,1,,0,Moderado,24.0,7,0
9721,Demetris,555548143,0.0,9/10/2025,1,1.0,1,1,1.0,0,1,,2,Alto,22.0,73,2
9344,Sarette,778593340,2.0,9/10/2025,1,1.0,0,0,,1,1,,0,Moderado,52.0,47,1
9535,Nonna,662827262,0.0,9/10/2025,1,0.0,0,0,1.0,2,1,,0,Bajo,26.0,11,0
9530,Sal,186990851,1.0,9/10/2025,1,1.0,1,0,0.0,0,1,,2,Bajo,49.0,50,2
9654,Briney,257645110,3.0,9/10/2025,1,0.0,0,1,1.0,2,0,,1,Bajo,79.0,69,2
9641,Chrissy,812822429,3.0,9/10/2025,1,0.0,0,1,3.0,0,0,,0,Bajo,69.0,51,2
9745,Ladonna,997222108,3.0,9/10/2025,1,1.0,1,1,2.0,3,0,,0,Alto,76.0,91,2
9098,Kial,645523033,,9/10/2025,1,1.0,0,0,2.0,1,0,,2,Bajo,,39,1
9907,Lona,221448384,0.0,9/10/2025,1,1.0,0,1,1.0,0,1,,0,Alto,25.0,61,2
9051,Lacey,301780781,1.0,9/10/2025,1,0.0,1,0,2.0,1,1,,1,Moderado,49.0,17,0
9496,Esther,545191472,1.0,9/10/2025,1,1.0,0,1,2.0,1,1,,0,Moderado,44.0,63,2
9991,Consolata,125770808,3.0,9/10/2025,1,0.0,1,0,0.0,0,1,,0,Alto,72.0,32,1
9062,Katrinka,575938473,3.0,9/10/2025,1,1.0,1,1,1.0,1,1,,0,Bajo,96.0,87,2
9711,Cris,637476459,1.0,9/10/2025,1,1.0,0,0,0.0,2,1,,2,Bajo,42.0,51,2
9926,Kimberly,844185100,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,2,Bajo,70.0,64,2
9518,Betti,526339308,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,1,Alto,86.0,61,2
9778,Ada,859280537,3.0,9/10/2025,1,1.0,1,1,1.0,3,1,,1,Moderado,81.0,98,2
9688,Georgette,459041212,3.0,9/10/2025,1,0.0,1,1,2.0,0,1,,0,Bajo,63.0,55,2
9890,Mandi,225883412,,9/10/2025,1,0.0,1,0,2.0,3,0,,2,Alto,,24,1
9781,Hedi,903966270,3.0,9/10/2025,1,1.0,0,0,,1,1,,1,Alto,61.0,60,2
